ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,llm_avg,llm_avg_rounded,llm_avg_raw,Corrected_LLM,delta_human,delta_llm
17,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,0,Extremely oppose,1,White_non_Hispanic,45_59,BA_or_above,Republican,Male,49,6,0,2,0,4,2,2,2,0,0,2.0,2.0,1.8,2.0,0,2.0
127,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,6,Slightly favor,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,62,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,-1,1.0
173,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,71,10,10,10,10,1,10,10,10,10,10,9.0,9.0,9.1,9.0,0,-1.0
189,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,6,Slightly favor,1,White_non_Hispanic,60plus,Some_college,Independent,Male,68,8,6,7,7,8,7,8,6,7,7,7.0,7.0,7.1,7.0,1,2.0
244,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,9,Very strongly favor,10,Strongly favor,1,White_non_Hispanic,18_29,Some_college,Republican,Female,23,10,9,8,10,9,10,9,10,10,9,9.0,9.0,9.4,10.0,1,1.0
249,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,3,Moderately oppose,1,Very strongly oppose,1,2+_non_Hispanic,60plus,BA_or_above,Republican,Female,62,5,4,2,4,4,5,2,4,4,4,4.0,4.0,3.8,5.0,-2,2.0
280,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,Black_non_Hispanic,45_59,Some_college,Democrat,Female,45,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
360,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,3,Moderately oppose,8,Strongly favor,1,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,24,5,4,4,4,4,5,4,4,4,4,4.0,4.0,4.2,3.0,5,0.0
446,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,BA_or_above,Democrat,Female,48,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
493,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,9,Very strongly favor,1,White_non_Hispanic,45_59,Some_college,Independent,Female,48,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,9.0,1,1.0
508,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,Hispanic,60plus,HS_graduate_or_equivalent,Republican,Female,63,10,10,10,10,1,10,10,10,10,10,9.0,9.0,9.1,10.0,0,0.0
515,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,60plus,Some_college,Democrat,Female,72,10,10,10,10,1,10,10,10,10,10,9.0,9.0,9.1,9.0,0,-1.0
0,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,5,In the middle,1,White_non_Hispanic,18_29,Some_college,Independent,Male,21,8,8,9,9,9,9,9,9,9,9,9.0,9.0,8.8,7.0,-5,-3.0
17,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,BA_or_above,Republican,Male,49,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,7.0,0,-3.0
127,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,2,Strongly oppose,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,62,6,6,8,6,6,6,6,6,6,6,6.0,6.0,6.2,4.0,-5,-3.0
173,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,5,In the middle,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,71,6,6,6,4,4,4,6,5,6,4,5.0,5.0,5.1,3.0,0,-2.0
189,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,3,Moderately oppose,1,White_non_Hispanic,60plus,Some_college,Independent,Male,68,8,9,9,9,9,9,9,9,9,9,9.0,9.0,8.9,7.0,-7,-3.0
244,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,6,Slightly favor,0,Extremely oppose,1,White_non_Hispanic,18_29,Some_college,Republican,Female,23,5,7,7,7,7,5,5,5,7,5,6.0,6.0,6.0,4.0,-6,-2.0
249,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,2,Strongly oppose,1,2+_non_Hispanic,60plus,BA_or_above,Republican,Female,62,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,5.0,-8,-5.0
280,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,5,In the middle,1,Black_non_Hispanic,45_59,Some_college,Democrat,Female,45,6,6,3,4,4,4,6,4,6,4,5.0,5.0,4.7,5.0,0,0.0
360,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,3,Moderately oppose,1,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,24,8,8,9,9,9,9,9,9,9,9,9.0,9.0,8.8,8.0,-7,-2.0
446,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,2,Strongly oppose,2,Strongly oppose,1,White_non_Hispanic,45_59,BA_or_above,Democrat,Female,48,1,0,1,1,1,2,1,1,1,1,1.0,1.0,1.0,1.0,0,-1.0
493,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,7,Moderately favor,1,White_non_Hispanic,45_59,Some_college,Independent,Female,48,6,6,3,4,4,4,6,6,6,4,5.0,5.0,4.9,4.0,2,-1.0
508,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,0,Extremely oppose,1,Hispanic,60plus,HS_graduate_or_equivalent,Republican,Female,63,6,6,6,6,4,6,6,6,6,6,6.0,6.0,5.8,4.0,-5,-1.0
515,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,3,Moderately oppose,1,White_non_Hispanic,60plus,Some_college,Democrat,Female,72,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0
0,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,18_29,Some_college,Independent,Male,21,9,10,9,9,9,10,9,10,10,10,10.0,10.0,9.5,9.0,0,-1.0
17,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,White_non_Hispanic,45_59,BA_or_above,Republican,Male,49,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.2,1.0,0,1.0
127,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,3,Moderately oppose,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,62,0,0,2,4,4,0,2,5,0,0,2.0,2.0,1.7,2.0,3,2.0
173,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,71,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
189,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,3,Moderately oppose,1,White_non_Hispanic,60plus,Some_college,Independent,Male,68,5,0,2,4,4,0,2,5,3,0,2.0,2.0,2.5,2.0,3,2.0
249,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,2,Strongly oppose,1,Very strongly oppose,1,2+_non_Hispanic,60plus,BA_or_above,Republican,Female,62,1,2,3,1,4,5,2,3,3,1,2.0,2.0,2.5,4.0,-1,2.0
280,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,5,In the middle,8,Strongly favor,1,Black_non_Hispanic,45_59,Some_college,Democrat,Female,45,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,7.0,3,2.0
360,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,24,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,9.0,0,-1.0
446,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,BA_or_above,Democrat,Female,48,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
493,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,Some_college,Independent,Female,48,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,0,-1.0
508,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,Hispanic,60plus,HS_graduate_or_equivalent,Republican,Female,63,9,10,9,9,9,9,9,10,10,10,9.0,9.0,9.4,10.0,0,0.0
515,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,60plus,Some_college,Democrat,Female,72,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
0,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,18_29,Some_college,Independent,Male,21,10,10,9,10,9,10,9,10,10,10,10.0,10.0,9.7,9.0,0,-1.0
17,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,White_non_Hispanic,45_59,BA_or_above,Republican,Male,49,0,0,2,0,0,0,2,0,0,0,0.0,0.0,0.4,1.0,0,1.0
127,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,1,Very strongly oppose,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,62,0,0,2,0,4,0,2,0,0,0,1.0,1.0,0.8,1.0,1,1.0
173,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,9,Very strongly favor,1,White_non_Hispanic,60plus,BA_or_above,Independent,Male,71,10,10,9,10,10,10,9,10,10,10,10.0,10.0,9.8,10.0,-1,0.0
189,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,White_non_Hispanic,60plus,Some_college,Independent,Male,68,0,0,2,0,4,5,2,0,3,0,2.0,2.0,1.6,1.0,0,1.0
244,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,6,Slightly favor,6,Slightly favor,1,White_non_Hispanic,18_29,Some_college,Republican,Female,23,7,7,7,7,7,7,7,7,7,7,7.0,7.0,7.0,7.0,0,1.0
249,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,2,Strongly oppose,1,Very strongly oppose,1,2+_non_Hispanic,60plus,BA_or_above,Republican,Female,62,1,1,3,1,1,1,1,3,3,1,2.0,2.0,1.6,2.0,-1,0.0
280,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,5,In the middle,8,Strongly favor,1,Black_non_Hispanic,45_59,Some_college,Democrat,Female,45,8,8,8,7,9,8,8,7,8,9,8.0,8.0,8.0,8.0,3,3.0
360,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,8,Strongly favor,3,Moderately oppose,1,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,24,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,8.0,-5,0.0
446,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,BA_or_above,Democrat,Female,48,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
493,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,45_59,Some_college,Independent,Female,48,10,10,9,10,10,10,9,10,10,10,10.0,10.0,9.8,10.0,0,0.0
508,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,5,In the middle,1,Hispanic,60plus,HS_graduate_or_equivalent,Republican,Female,63,9,10,9,9,9,10,9,10,10,10,10.0,10.0,9.5,9.0,-5,-1.0
515,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,8,Strongly favor,10,Strongly favor,1,White_non_Hispanic,60plus,Some_college,Democrat,Female,72,9,8,9,9,9,9,9,9,9,9,9.0,9.0,8.9,9.0,2,1.0
0,Q3C,[The US should use taxes or other market incentives to achieve emissions reductions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,White_non_Hispanic,18_29,Some_college,Independent,Male,21,9,9,9,9,9,9,9,10,9,9,9.0,9.0,9.1,9.0,0,-1.0
17,Q3C,[The US should use taxes or other market incentives to achieve emissions reductions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,White_non_Hispanic,45_59,BA_or_above,Republican,Male,49,0,0,2,2,4,0,2,0,0,0,1.0,1.0,1.0,1.0,0,1.0
